"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"860Z200US72756","ZCTA5 72756","72230","2519",
"860Z200US72758","ZCTA5 72758","99147","6669",
"860Z200US72760","ZCTA5 72760","75777","22519",
"860Z200US72761","ZCTA5 72761","76122","5048",
"860Z200US72762","ZCTA5 72762","82228","6254",
"860Z200US72764","ZCTA5 72764","65898","3837",
"860Z200US72768","ZCTA5 72768","60096","36818",
"860Z200US72769","ZCTA5 72769","56754","6653",
"860Z200US72773","ZCTA5 72773","39044","18501",
"860Z200US72774","ZCTA5 72774","76316","7945",
"860Z200US72776","ZCTA5 72776","21607","8314",
"860Z200US72801","ZCTA5 72801","47830","7437",
"860Z200US72802","ZCTA5 72802","64110","5475",
"860Z200US72821","ZCTA5 72821","37083","17685",
"860Z200US72823","ZCTA5 72823","69107","10525",
"860Z200US72824","ZCTA5 72824","78628","7830",
"860Z200US72826","ZCTA5 72826","-","**",
"860Z200US72827","ZCTA5 72827","28021","5404",
"860Z200US72828","ZCTA5 72828","-","**",
"860Z200US72829","ZCTA5 72829","-","**",
"860Z200US72830","ZCTA5 72830","42416","2857",
"860Z200US72832","ZCTA5 72832","27356","22549",
"860Z200US72833","ZCTA5 72833","52422","13356",
"860Z200US72834","ZCTA5 72834","63131","6835",
"860Z200US72835","ZCTA5 72835","102533","38433",
"860Z200US72837","ZCTA5 72837","53833","11798",
"860Z200US72838","ZCTA5 72838","85580","49661",
"860Z200US72839","ZCTA5 72839","48750","941",
"860Z200US72840","ZCTA5 72840","49750","16825",
"860Z200US72841","ZCTA5 72841","28672","21437",
"860Z200US72842","ZCTA5 72842","49000","15909",
"860Z200US72843","ZCTA5 72843","62805","22415",
"860Z200US72845","ZCTA5 72845","63462","34362",
"860Z200US72846","ZCTA5 72846","61250","17283",
"860Z200US72847","ZCTA5 72847","61158","10242",
"860Z200US72851","ZCTA5 72851","68750","23955",
"860Z200US72852","ZCTA5 72852","48241","8522",
"860Z200US72853","ZCTA5 72853","35262","5614",
"860Z200US72854","ZCTA5 72854","-","**",
"860Z200US72855","ZCTA5 72855","54089","4248",
"860Z200US72856","ZCTA5 72856","47284","31653",
"860Z200US72857","ZCTA5 72857","44907","8156",
"860Z200US72858","ZCTA5 72858","69760","16268",
"860Z200US72860","ZCTA5 72860","79034","4835",
"860Z200US72863","ZCTA5 72863","64773","20435",
"860Z200US72865","ZCTA5 72865","82045","14521",
"860Z200US72901","ZCTA5 72901","42851","2741",
"860Z200US72903","ZCTA5 72903","61434","5569",
"860Z200US72904","ZCTA5 72904","41909","3786",
"860Z200US72905","ZCTA5 72905","-","**",
"860Z200US72908","ZCTA5 72908","72732","11348",
"860Z200US72916","ZCTA5 72916","87983","12005",
"860Z200US72921","ZCTA5 72921","75008","8562",
"860Z200US72923","ZCTA5 72923","54157","9487",
"860Z200US72926","ZCTA5 72926","82578","19523",
"860Z200US72927","ZCTA5 72927","57728","4712",
"860Z200US72928","ZCTA5 72928","32313","13911",
"860Z200US72930","ZCTA5 72930","-","**",
"860Z200US72932","ZCTA5 72932","59740","21171",
"860Z200US72933","ZCTA5 72933","59318","17126",
"860Z200US72934","ZCTA5 72934","59282","57274",
"860Z200US72935","ZCTA5 72935","-","**",
"860Z200US72936","ZCTA5 72936","71829","9192",
"860Z200US72937","ZCTA5 72937","61590","4836",
"860Z200US72938","ZCTA5 72938","45114","36672",
"860Z200US72940","ZCTA5 72940","58056","10954",
"860Z200US72941","ZCTA5 72941","73558","7035",
"860Z200US72943","ZCTA5 72943","62022","14982",
"860Z200US72944","ZCTA5 72944","46419","8791",
"860Z200US72945","ZCTA5 72945","36868","18308",
"860Z200US72946","ZCTA5 72946","75494","14513",
"860Z200US72947","ZCTA5 72947","58640","5210",
"860Z200US72948","ZCTA5 72948","75795","28644",
"860Z200US72949","ZCTA5 72949","56837","9935",
"860Z200US72950","ZCTA5 72950","42628","11850",
"860Z200US72951","ZCTA5 72951","39038","17639",
"860Z200US72952","ZCTA5 72952","49254","9191",
"860Z200US72955","ZCTA5 72955","-","**",
"860Z200US72956","ZCTA5 72956","62988","3371",
"860Z200US72958","ZCTA5 72958","42221","9206",
"860Z200US72959","ZCTA5 72959","51923","8670",
"860Z200US73001","ZCTA5 73001","-","**",
"860Z200US73002","ZCTA5 73002","69808","16622",
"860Z200US73003","ZCTA5 73003","78149","6492",
"860Z200US73004","ZCTA5 73004","83036","26396",
"860Z200US73005","ZCTA5 73005","46176","2880",
"860Z200US73006","ZCTA5 73006","51563","9468",
"860Z200US73007","ZCTA5 73007","120556","55558",
"860Z200US73008","ZCTA5 73008","57459","4963",
"860Z200US73009","ZCTA5 73009","59625","6287",
"860Z200US73010","ZCTA5 73010","90110","6352",
"860Z200US73011","ZCTA5 73011","59531","29704",
"860Z200US73012","ZCTA5 73012","126659","7511",
"860Z200US73013","ZCTA5 73013","113870","5120",
"860Z200US73014","ZCTA5 73014","81875","17284",
"860Z200US73015","ZCTA5 73015","46806","9275",
"860Z200US73016","ZCTA5 73016","103872","7499",
"860Z200US73017","ZCTA5 73017","46683","9208",
"860Z200US73018","ZCTA5 73018","56484","4545",
"860Z200US73019","ZCTA5 73019","-","**",
"860Z200US73020","ZCTA5 73020","104601","5798",
"860Z200US73021","ZCTA5 73021","50179","11349",
"860Z200US73022","ZCTA5 73022","-","**",
"860Z200US73024","ZCTA5 73024","58102","5105",
"860Z200US73025","ZCTA5 73025","176149","16980",
"860Z200US73026","ZCTA5 73026","94014","6797",
"860Z200US73027","ZCTA5 73027","83238","3730",
"860Z200US73028","ZCTA5 73028","56372","4074",
"860Z200US73029","ZCTA5 73029","64423","6603",
"860Z200US73030","ZCTA5 73030","59612","5755",
"860Z200US73031","ZCTA5 73031","-","**",
"860Z200US73032","ZCTA5 73032","53125","17214",
"860Z200US73033","ZCTA5 73033","60938","16884",
"860Z200US73034","ZCTA5 73034","109700","9225",
"860Z200US73036","ZCTA5 73036","59915","6596",
"860Z200US73038","ZCTA5 73038","57500","5627",
"860Z200US73040","ZCTA5 73040","61328","11468",
"860Z200US73041","ZCTA5 73041","55625","41072",
"860Z200US73042","ZCTA5 73042","55556","14104",
"860Z200US73043","ZCTA5 73043","81250","55147",
"860Z200US73044","ZCTA5 73044","72288","4810",
"860Z200US73045","ZCTA5 73045","81274","9845",
"860Z200US73047","ZCTA5 73047","63784","8453",
"860Z200US73048","ZCTA5 73048","58000","10467",
"860Z200US73049","ZCTA5 73049","94891","13820",
"860Z200US73050","ZCTA5 73050","32500","17543",
"860Z200US73051","ZCTA5 73051","65872","6244",
"860Z200US73052","ZCTA5 73052","62222","9616",
"860Z200US73053","ZCTA5 73053","76591","21678",
"860Z200US73054","ZCTA5 73054","60313","13007",
"860Z200US73055","ZCTA5 73055","65991","3387",
"860Z200US73056","ZCTA5 73056","61568","7475",
"860Z200US73057","ZCTA5 73057","61044","744",
"860Z200US73058","ZCTA5 73058","-","**",
"860Z200US73059","ZCTA5 73059","73125","8922",
"860Z200US73061","ZCTA5 73061","91250","15635",
"860Z200US73062","ZCTA5 73062","53281","10611",
"860Z200US73063","ZCTA5 73063","78438","15993",
"860Z200US73064","ZCTA5 73064","94402","6165",
"860Z200US73065","ZCTA5 73065","87358","10180",
"860Z200US73066","ZCTA5 73066","117757","51535",
"860Z200US73067","ZCTA5 73067","63603","10543",
"860Z200US73068","ZCTA5 73068","73821","11859",
"860Z200US73069","ZCTA5 73069","58888","3835",
"860Z200US73070","ZCTA5 73070","-","**",
"860Z200US73071","ZCTA5 73071","64007","5092",
"860Z200US73072","ZCTA5 73072","78546","6149",
"860Z200US73073","ZCTA5 73073","76338","813",
"860Z200US73074","ZCTA5 73074","78088","8679",
"860Z200US73075","ZCTA5 73075","54540","5180",
"860Z200US73077","ZCTA5 73077","62763","8968",
"860Z200US73078","ZCTA5 73078","105441","8361",
"860Z200US73079","ZCTA5 73079","95972","16612",
"860Z200US73080","ZCTA5 73080","72500","6364",
"860Z200US73082","ZCTA5 73082","59211","12516",
"860Z200US73084","ZCTA5 73084","54375","11340",
"860Z200US73086","ZCTA5 73086","70471","8324",
"860Z200US73089","ZCTA5 73089","103048","6466",
"860Z200US73090","ZCTA5 73090","96875","26710",
"860Z200US73092","ZCTA5 73092","51750","10693",
"860Z200US73093","ZCTA5 73093","96719","11203",
"860Z200US73095","ZCTA5 73095","77232","16937",
"860Z200US73096","ZCTA5 73096","59138","6113",
"860Z200US73097","ZCTA5 73097","-","**",
"860Z200US73098","ZCTA5 73098","55536","8733",
"860Z200US73099","ZCTA5 73099","88030","2810",
"860Z200US73102","ZCTA5 73102","59338","27718",
"860Z200US73103","ZCTA5 73103","54561","7623",
"860Z200US73104","ZCTA5 73104","66042","21077",
"860Z200US73105","ZCTA5 73105","50102","4064",
"860Z200US73106","ZCTA5 73106","60205","5941",
"860Z200US73107","ZCTA5 73107","56873","3876",
"860Z200US73108","ZCTA5 73108","37168","4766",
"860Z200US73109","ZCTA5 73109","43133","3950",
"860Z200US73110","ZCTA5 73110","51228","2260",
"860Z200US73111","ZCTA5 73111","40340","3063",
"860Z200US73112","ZCTA5 73112","58419","4124",
"860Z200US73114","ZCTA5 73114","54936","4988",
"860Z200US73115","ZCTA5 73115","46810","2484",
"860Z200US73116","ZCTA5 73116","81226","6419",
"860Z200US73117","ZCTA5 73117","23413","3787",
"860Z200US73118","ZCTA5 73118","69827","7691",
"860Z200US73119","ZCTA5 73119","45421","3949",
"860Z200US73120","ZCTA5 73120","64745","4901",
"860Z200US73121","ZCTA5 73121","80030","12634",
"860Z200US73122","ZCTA5 73122","51227","13352",
"860Z200US73127","ZCTA5 73127","44925","4054",
"860Z200US73128","ZCTA5 73128","74241","22678",
"860Z200US73129","ZCTA5 73129","46670","3878",
"860Z200US73130","ZCTA5 73130","71189","6813",
"860Z200US73131","ZCTA5 73131","137849","53253",
"860Z200US73132","ZCTA5 73132","60419","2541",
"860Z200US73134","ZCTA5 73134","66307","6074",
"860Z200US73135","ZCTA5 73135","63478","6729",
"860Z200US73139","ZCTA5 73139","49655","5450",
"860Z200US73141","ZCTA5 73141","58670","9667",
"860Z200US73142","ZCTA5 73142","81818","14825",
"860Z200US73145","ZCTA5 73145","64856","9666",
"860Z200US73149","ZCTA5 73149","53317","8686",
"860Z200US73150","ZCTA5 73150","92318","10175",
"860Z200US73151","ZCTA5 73151","147250","74432",
"860Z200US73159","ZCTA5 73159","54642","4029",
"860Z200US73160","ZCTA5 73160","79491","3310",
"860Z200US73162","ZCTA5 73162","88031","6801",
"860Z200US73165","ZCTA5 73165","125434","15167",
"860Z200US73169","ZCTA5 73169","81314","10102",
"860Z200US73170","ZCTA5 73170","94688","7372",
"860Z200US73173","ZCTA5 73173","143864","7589",
"860Z200US73179","ZCTA5 73179","112656","10885",
"860Z200US73401","ZCTA5 73401","61989","1869",
"860Z200US73425","ZCTA5 73425","35637","8341",
"860Z200US73430","ZCTA5 73430","79091","11754",
"860Z200US73432","ZCTA5 73432","61250","15923",
"860Z200US73433","ZCTA5 73433","58194","10583",
"860Z200US73434","ZCTA5 73434","63214","21014",
"860Z200US73435","ZCTA5 73435","63194","27609",
"860Z200US73436","ZCTA5 73436","62083","22269",
"860Z200US73437","ZCTA5 73437","35227","4218",
"860Z200US73438","ZCTA5 73438","50286","6776",
"860Z200US73439","ZCTA5 73439","55865","6275",
"860Z200US73440","ZCTA5 73440","64038","46671",
"860Z200US73441","ZCTA5 73441","34464","21451",
"860Z200US73442","ZCTA5 73442","52292","19611",
"860Z200US73443","ZCTA5 73443","58906","15092",
"860Z200US73444","ZCTA5 73444","-","**",
"860Z200US73446","ZCTA5 73446","58462","6637",
"860Z200US73447","ZCTA5 73447","49904","7794",
"860Z200US73448","ZCTA5 73448","61071","8908",
"860Z200US73449","ZCTA5 73449","52338","7219",
"860Z200US73450","ZCTA5 73450","57791","7444",
"860Z200US73453","ZCTA5 73453","92917","43954",
"860Z200US73455","ZCTA5 73455","62188","9945",
"860Z200US73456","ZCTA5 73456","50813","8901",
"860Z200US73458","ZCTA5 73458","86250","14839",
"860Z200US73459","ZCTA5 73459","68500","11507",
"860Z200US73460","ZCTA5 73460","46875","7228",
"860Z200US73461","ZCTA5 73461","49464","13045",
"860Z200US73463","ZCTA5 73463","55833","7282",
"860Z200US73481","ZCTA5 73481","63250","19620",
"860Z200US73487","ZCTA5 73487","31250","21879",
"860Z200US73488","ZCTA5 73488","-","**",
"860Z200US73491","ZCTA5 73491","83750","53472",
"860Z200US73501","ZCTA5 73501","49741","2963",
"860Z200US73503","ZCTA5 73503","60859","3384",
"860Z200US73505","ZCTA5 73505","58272","3146",
"860Z200US73507","ZCTA5 73507","62132","3973",
"860Z200US73520","ZCTA5 73520","40000","16394",
"860Z200US73521","ZCTA5 73521","60887","8060",
"860Z200US73523","ZCTA5 73523","-","**",
"860Z200US73526","ZCTA5 73526","65536","11658",
"860Z200US73527","ZCTA5 73527","74526","11421",
"860Z200US73528","ZCTA5 73528","59583","14843",
"860Z200US73529","ZCTA5 73529","70143","12999",
"860Z200US73530","ZCTA5 73530","43036","10914",
"860Z200US73531","ZCTA5 73531","69375","11277",
"860Z200US73532","ZCTA5 73532","68250","8865",
"860Z200US73533","ZCTA5 73533","59906","3344",
"860Z200US73537","ZCTA5 73537","59688","22018",
"860Z200US73538","ZCTA5 73538","91324","6403",
"860Z200US73539","ZCTA5 73539","104375","56256",
"860Z200US73540","ZCTA5 73540","86458","12596",
"860Z200US73541","ZCTA5 73541","61420","16600",
"860Z200US73542","ZCTA5 73542","49734","7254",
"860Z200US73543","ZCTA5 73543","86667","14158",
"860Z200US73544","ZCTA5 73544","36250","14262",
"860Z200US73546","ZCTA5 73546","33846","15161",
"860Z200US73547","ZCTA5 73547","64444","22661",
"860Z200US73548","ZCTA5 73548","-","**",
"860Z200US73549","ZCTA5 73549","190871","46430",
"860Z200US73550","ZCTA5 73550","43804","5262",
"860Z200US73551","ZCTA5 73551","-","**",
"860Z200US73552","ZCTA5 73552","85500","14935",
"860Z200US73553","ZCTA5 73553","48750","34427",
"860Z200US73554","ZCTA5 73554","56400","16938",
"860Z200US73555","ZCTA5 73555","66250","40878",
"860Z200US73556","ZCTA5 73556","64375","22686",
"860Z200US73557","ZCTA5 73557","118056","96659",
"860Z200US73559","ZCTA5 73559","28438","12157",
"860Z200US73560","ZCTA5 73560","63226","2582",
"860Z200US73562","ZCTA5 73562","66500","50690",
"860Z200US73564","ZCTA5 73564","69286","29199",
"860Z200US73565","ZCTA5 73565","53459","1452",
"860Z200US73566","ZCTA5 73566","42135","6215",
"860Z200US73567","ZCTA5 73567","66250","24493",
"860Z200US73568","ZCTA5 73568","29737","6963",
"860Z200US73569","ZCTA5 73569","36667","7571",
"860Z200US73570","ZCTA5 73570","66528","15035",
"860Z200US73571","ZCTA5 73571","37000","28935",
"860Z200US73572","ZCTA5 73572","57065","8897",
"860Z200US73573","ZCTA5 73573","49318","8575",
"860Z200US73601","ZCTA5 73601","59630","6735",
"860Z200US73620","ZCTA5 73620","53194","13002",
"860Z200US73622","ZCTA5 73622","53750","21310",
"860Z200US73624","ZCTA5 73624","45491","10049",
"860Z200US73625","ZCTA5 73625","72083","13506",
"860Z200US73626","ZCTA5 73626","68462","8034",
"860Z200US73627","ZCTA5 73627","100263","35359",
"860Z200US73628","ZCTA5 73628","63177","9267",
"860Z200US73632","ZCTA5 73632","72571","13566",
"860Z200US73638","ZCTA5 73638","83750","19376",
"860Z200US73639","ZCTA5 73639","73269","11370",
"860Z200US73641","ZCTA5 73641","44712","8262",
"860Z200US73642","ZCTA5 73642","-","**",
"860Z200US73644","ZCTA5 73644","53180","8580",
"860Z200US73645","ZCTA5 73645","35625","15038",
"860Z200US73646","ZCTA5 73646","73250","45473",
"860Z200US73647","ZCTA5 73647","82961","29747",
"860Z200US73650","ZCTA5 73650","71250","9953",
"860Z200US73651","ZCTA5 73651","41273","10915",
"860Z200US73654","ZCTA5 73654","79063","9053",
"860Z200US73655","ZCTA5 73655","54792","6684",
"860Z200US73658","ZCTA5 73658","50625","14897",
"860Z200US73659","ZCTA5 73659","52083","13302",
"860Z200US73660","ZCTA5 73660","61667","16548",
"860Z200US73661","ZCTA5 73661","65357","19638",
"860Z200US73662","ZCTA5 73662","54775","13883",
"860Z200US73663","ZCTA5 73663","61103","15707",
"860Z200US73664","ZCTA5 73664","105833","56395",
"860Z200US73666","ZCTA5 73666","56875","16538",
"860Z200US73667","ZCTA5 73667","67500","24899",
"860Z200US73668","ZCTA5 73668","-","**",
"860Z200US73669","ZCTA5 73669","69821","11272",
"860Z200US73673","ZCTA5 73673","57813","44911",
"860Z200US73701","ZCTA5 73701","50843","8458",
"860Z200US73703","ZCTA5 73703","73333","5223",
"860Z200US73705","ZCTA5 73705","-","**",
"860Z200US73716","ZCTA5 73716","78309","13677",
"860Z200US73717","ZCTA5 73717","51165","8289",
"860Z200US73718","ZCTA5 73718","62917","11627",
"860Z200US73719","ZCTA5 73719","-","**",
"860Z200US73720","ZCTA5 73720","97188","15038",
"860Z200US73722","ZCTA5 73722","71250","23326",
"860Z200US73724","ZCTA5 73724","70833","12903",
"860Z200US73726","ZCTA5 73726","59063","20995",
"860Z200US73727","ZCTA5 73727","-","**",
"860Z200US73728","ZCTA5 73728","67417","25517",
"860Z200US73729","ZCTA5 73729","66667","39392",
"860Z200US73730","ZCTA5 73730","56875","49986",
"860Z200US73731","ZCTA5 73731","61458","33641",
"860Z200US73733","ZCTA5 73733","100813","10509",
"860Z200US73734","ZCTA5 73734","54643","20354",
"860Z200US73735","ZCTA5 73735","112000","52009",
"860Z200US73736","ZCTA5 73736","-","**",
"860Z200US73737","ZCTA5 73737","63136","9172",
"860Z200US73738","ZCTA5 73738","79643","23302",
"860Z200US73739","ZCTA5 73739","91875","20493",
"860Z200US73741","ZCTA5 73741","62083","9758",
"860Z200US73742","ZCTA5 73742","70538","7885",
"860Z200US73743","ZCTA5 73743","45313","44965",
"860Z200US73744","ZCTA5 73744","63500","25594",
"860Z200US73746","ZCTA5 73746","-","**",
"860Z200US73747","ZCTA5 73747","61250","10510",
"860Z200US73749","ZCTA5 73749","55791","11098",
"860Z200US73750","ZCTA5 73750","69931","10467",
"860Z200US73753","ZCTA5 73753","102000","49347",
"860Z200US73754","ZCTA5 73754","95625","19088",
"860Z200US73755","ZCTA5 73755","78750","20834",
"860Z200US73756","ZCTA5 73756","62596","7741",
"860Z200US73757","ZCTA5 73757","-","**",
"860Z200US73758","ZCTA5 73758","90357","29947",
"860Z200US73759","ZCTA5 73759","51705","22326",
"860Z200US73760","ZCTA5 73760","111875","43610",
"860Z200US73761","ZCTA5 73761","75000","20332",
"860Z200US73762","ZCTA5 73762","93194","16449",
"860Z200US73763","ZCTA5 73763","61868","4152",
"860Z200US73764","ZCTA5 73764","-","**",
"860Z200US73766","ZCTA5 73766","58233","3605",
"860Z200US73768","ZCTA5 73768","86359","19236",
"860Z200US73770","ZCTA5 73770","-","**",
"860Z200US73771","ZCTA5 73771","39750","17832",
"860Z200US73772","ZCTA5 73772","58591","5138",
"860Z200US73773","ZCTA5 73773","78250","21851",
"860Z200US73801","ZCTA5 73801","58877","7677",
"860Z200US73832","ZCTA5 73832","63750","15658",
"860Z200US73834","ZCTA5 73834","72500","7843",
"860Z200US73835","ZCTA5 73835","37188","6737",
"860Z200US73838","ZCTA5 73838","95588","29466",
"860Z200US73840","ZCTA5 73840","71932","17106",
"860Z200US73841","ZCTA5 73841","76731","32910",
"860Z200US73842","ZCTA5 73842","-","**",
"860Z200US73843","ZCTA5 73843","44563","12247",
"860Z200US73844","ZCTA5 73844","-","**",
"860Z200US73848","ZCTA5 73848","57619","9111",
"860Z200US73851","ZCTA5 73851","60662","19760",
"860Z200US73852","ZCTA5 73852","66229","6012",
"860Z200US73853","ZCTA5 73853","91750","17186",
"860Z200US73855","ZCTA5 73855","63333","35945",
"860Z200US73857","ZCTA5 73857","65368","13376",
"860Z200US73858","ZCTA5 73858","56313","5211",
"860Z200US73859","ZCTA5 73859","70000","13455",
"860Z200US73860","ZCTA5 73860","62500","17562",
"860Z200US73901","ZCTA5 73901","-","**",
"860Z200US73931","ZCTA5 73931","50000","27653",
"860Z200US73932","ZCTA5 73932","58155","12168",
"860Z200US73933","ZCTA5 73933","49904","15187",
"860Z200US73937","ZCTA5 73937","65750","62696",
"860Z200US73938","ZCTA5 73938","73750","4788",
"860Z200US73939","ZCTA5 73939","72813","15654",
"860Z200US73942","ZCTA5 73942","61522","6210",
"860Z200US73944","ZCTA5 73944","87572","61424",
"860Z200US73945","ZCTA5 73945","48839","16622",
"860Z200US73946","ZCTA5 73946","-","**",
"860Z200US73947","ZCTA5 73947","136389","68782",
"860Z200US73949","ZCTA5 73949","62477","30901",
"860Z200US73950","ZCTA5 73950","58646","13144",
"860Z200US73951","ZCTA5 73951","-","**",
"860Z200US73960","ZCTA5 73960","-","**",
"860Z200US74001","ZCTA5 74001","68750","16403",
"860Z200US74002","ZCTA5 74002","66027","9753",
"860Z200US74003","ZCTA5 74003","47168","5193",
"860Z200US74006","ZCTA5 74006","71796","6344",
"860Z200US74008","ZCTA5 74008","104000","5753",
"860Z200US74010","ZCTA5 74010","56037","4600",
"860Z200US74011","ZCTA5 74011","99157","3614",
"860Z200US74012","ZCTA5 74012","81456","2685",
"860Z200US74014","ZCTA5 74014","95501","4092",
"860Z200US74015","ZCTA5 74015","74444","5687",
"860Z200US74016","ZCTA5 74016","60671","3497",
"860Z200US74017","ZCTA5 74017","65368","3884",
"860Z200US74019","ZCTA5 74019","84342","5074",
"860Z200US74020","ZCTA5 74020","63577","4458",
"860Z200US74021","ZCTA5 74021","92091","4131",
"860Z200US74022","ZCTA5 74022","46538","23852",
